Minutes,TrAmb1,TrAmb2,RH1,TrTTankOut,TrHPWH1WIn,TrHPWH2WIn,TrHPWH1WOut,TrHPWH2WOut,TrHPWH12WIn,TrHPWH12WOut,TrMixCold,TrMixHot,TrMixOut,TrRecircIn,TrRecirc2,TrPath1Out,TrPath2Out,TrPath12Out,PLastApt,FaPath1,FdPath1,CPath1,FaPath2,FdPath2,CPath2,CRecirc,WH1,WH2,FaPath12,FdPath12,FaTotal,FdTotal,CPath12,CTotal,FaHP1In,CHP1In,FaHP2In,CHP2In,FdHP1In,FdHP2In,CHP12In,TcSto1Tank01,TcSto1Tank02,TcSto1Tank03,TcSto1Tank04,TcSto1Tank05,TcSto1Tank06,TcSto1Tank07,TcSto1Tank08,TcSto1Tank09,TcSto1Tank10,TcSto1Tank11,TcSto1Tank12,TcWH1Tank01,TcWH1Tank02,TcWH1Tank03,TcWH1Tank04,TcWH1Tank05,TcWH1Tank06,TcWH1Tank07,TcWH1Tank08,TcWH1Tank09,TcWH1Tank10,TcWH1Tank11,TcWH1Tank12,WHtr,TcSto1Avg,TcWH1Avg,TrHtrIn,TrHtrOut,TrStoIn,TrStoOut,FdFMPStoOut,CFMPStoOut,FdFMSHtrOut,CFMSHtrOut,FdRecirc,FaFMCM,FdFMCM,CFMCM,TrHPSup,TrSto2HP,dt,FdFMRH_Calc,CFMRH_Calc,going_out,coming_in,vol_balance,Total_HW_E_At_Fixture_BTU,Min_Since_Draw,TankdEdt_W,TankdEdt_WApt,TankdEdt_WApt_sansUA,MV_Hot_Frac_TempBased,MV_Hot_Frac_VolBased,stratification_index_Sto1,stratification_index_WH1,Eout_hp1_BTU,Eout_hp2_BTU,dEHtr1,Q_Draw_P2S,Q_Swing_RE,dESto1_kBTU,COP_hp1,COP_hp2
273,67.8493666666667,67.4806333333333,50.016675,,,,,,,,119.354583333333,123.174833333333,119.833416666667,119.75,118.90325,,,,,0,0,0,0,0,0,2.003925,1.25333333333333,1.3,0,0,0,1.99758,0,2.003925,0,0,0.00932857250000001,0,0,0,0,140.250333333333,139.946833333333,139.73025,139.95925,140.0865,141.374666666667,140.465833333333,140.290666666667,140.477916666667,140.168833333333,136.928333333333,118.199416666667,124.414333333333,124.47425,124.730166666667,125.024583333333,124.901,125.456,125.115083333333,125.194666666667,122.345916666667,117.266916666667,115.052666666667,113.68375,0.300416666666668,138.156569444444,122.304944444444,115.0715,124.898333333333,74.6495416666667,100.1542,0,0,0.17147575,0.1669878,1.99758,1.81625333333334,1.79490916666667,1.797479,102.021416666667,70.2843583333333,1,0.20267083333333,0.206446,2.003925,1.9644668,0.0394582000000001,0,177,2203.62471718311,275.453089647889,295.903302643002,0.125340837205421,0.0833303641603353,0.238853859594218,0.101964217013902,,,125.318024027347,0,0.0170844014250001,158.537093020504,,
274,67.0988,67.50195,49.6587666666667,,,,,,,,119.325166666667,123.04625,119.77575,119.69325,118.856083333333,,,,,0,0,0,0,0,0,1.998851,1.29666666666667,1.3,0,0,0,2.00331249999999,0,1.998851,0,0,0.00930714166666666,0,0,0,0,140.322416666667,139.97325,139.777333333333,140.01075,140.150666666667,141.454666666667,140.57775,140.404333333333,140.622666666667,140.332333333333,137.109083333333,118.270166666667,124.557166666667,124.58925,124.829,125.162916666667,125.02525,125.614166666667,125.21925,125.326583333333,122.101583333333,117.383583333333,115.178833333333,113.760416666667,0.299416666666667,138.250451388889,122.395666666667,114.950416666667,124.8355,74.7021333333333,100.624725,0,0,0.163847166666665,0.1669878,2.00331249999999,1.76544583333333,1.75599083333333,1.75152,102.07325,70.2703583333333,1,0.24732166666666,0.247331,1.998851,1.9185078,0.0803431999999999,0,178,1584.20390191635,198.025487739544,218.496697632162,0.121089288513571,0.0835418948185733,0.239130710419184,0.101733420262263,,,90.0921563896546,0,0.017027532405,93.2299343408313,,
275,66.5586333333333,67.5178416666667,49.54065,,,,,,,,119.258666666667,122.954083333333,119.728,119.646833333333,118.78975,,,,,0,0,0,0,0,0,1.993778,1.25333333333333,1.3,0,0,0,1.99434333333335,0,1.993778,0,0,0.00933993416666666,0,0,0,0,140.381833333333,140.02475,139.830333333333,140.090916666667,140.24375,141.594333333333,140.706,140.545166666667,140.77075,140.486166666667,137.1895,118.308083333333,124.58225,124.697916666667,124.94025,125.273,125.118833333333,125.703416666667,125.312333333333,125.432083333333,122.10975,117.464333333333,115.257083333333,113.818916666667,0.299833333333333,138.347631944444,122.475847222222,114.851666666667,124.86425,74.8582166666667,100.631491666667,0,0,0.175866583333333,0.1771083,1.99434333333335,1.70979333333335,1.70555083333334,1.705561,102.105583333333,70.2564166666667,1,0.28879250000001,0.288217,1.993778,1.8826693,0.1111087,0,179,1400.12387103833,175.015483879791,195.510214862944,0.127004171834411,0.08883050169076,0.239840000404255,0.101845771145764,,,79.6237015966738,0,0.01705122783,96.5056365966838,,
276,66.8170166666667,67.5152916666667,49.7365666666667,,,,,,,,119.207916666667,122.959583333333,119.736083333333,119.574916666667,118.765,,,,,0,0,0,0,0,0,1.993778,1.27,1.3,0,0,0,1.99945750000001,0,1.993778,0,0,0.00930234333333333,0,0,0,0,140.29675,140.002333333333,139.794916666667,140.054833333333,140.174666666667,141.525166666667,140.623666666667,140.473,140.654666666667,140.3205,136.97475,118.222,124.380416666667,124.609,124.84275,125.148,125.03075,125.489833333333,125.196166666667,125.25325,121.745333333333,117.301333333333,115.042,113.71725,0.2995,138.259770833333,122.313006944445,114.853,124.876333333333,74.8052083333333,101.165166666667,0,0,0.211315916666667,0.2125302,1.99945750000001,1.7050975,1.69470916666666,1.69535,102.1995,70.2355833333333,1,0.30474833333335,0.298428,1.993778,1.9078802,0.0858978000000001,0,180,-2843.53929084086,-355.442411355108,-334.972365299938,0.140781874722192,0.106596722403397,0.239818723366969,0.101803004670218,,,-161.709352047846,0,0.01703227149,-87.2509156943444,,
277,67.6142916666667,67.4802583333333,50.47755,,,,,,,,119.151916666667,122.99225,119.730583333333,119.579083333333,118.71925,,,,,0,0,0,0,0,0,1.998852,1.28666666666667,1.3,0,0,0,1.99694083333334,0,1.998852,0,0,0.00922096416666666,0,0,0,0,140.14175,139.883166666667,139.6815,139.917333333333,140.0045,141.323083333333,140.395583333333,140.244166666667,140.378583333333,139.97975,136.61675,118.0275,124.152833333333,124.3985,124.647,124.923,124.814083333333,125.205916666667,124.983916666667,124.9745,121.132,117.049666666667,114.767416666667,113.555166666667,0.298583333333333,138.049472222222,122.050333333333,114.891666666667,124.880416666667,74.818875,101.293083333333,0,0,0.237114083333335,0.2378316,1.99694083333334,1.71243,1.70556666666666,1.700456,101.38075,70.2102166666667,1,0.29137416666668,0.298396,1.998852,1.9382876,0.0605644000000001,0,181,-4586.84266608065,-573.355333260082,-552.936000537602,0.150681364464729,0.118984096871604,0.239629640320797,0.101316929645295,,,-260.84934288282,0,0.016980141555,-208.838087256834,,
278,68.3204916666667,67.4685916666667,50.6544083333333,,,,,,,,119.152416666667,123.143,119.79675,119.586166666667,118.74725,,,,,0,0,0,0,0,0,2.003926,1.26333333333333,1.3,0,0,0,2.00710916666667,0,2.003926,0,0,0.00926789083333334,0,0,0,0,140.06025,139.771,139.5925,139.778,139.865333333333,141.145083333333,140.203,140.04125,140.144666666667,139.732666666667,136.37875,117.927083333333,124.068,124.233333333333,124.482666666667,124.753583333333,124.633333333333,125.038166666667,124.82275,124.7995,120.606583333333,116.878666666667,114.6175,113.47725,0.297,137.886631944445,121.867611111111,114.98625,124.9095,74.7679083333333,100.92025,0,0,0.259985666666668,0.2580726,2.00710916666667,1.69339000000001,1.6876575,1.690242,102.73,70.1878333333333,1,0.31945166666667,0.313684,2.003926,1.9483146,0.0556113999999999,0,182,-3190.72053481456,-398.84006685182,-378.464476493666,0.161463445193826,0.128783497993439,0.238882533726502,0.100588782147154,,,-181.453216388666,0,0.01689009894,-161.709352047818,,
279,68.4823,67.4839583333333,50.251225,,,,,,,,119.167583333333,123.276916666667,119.822,119.635,118.76775,,,,,0,0,0,0,0,0,1.99378,1.28333333333333,1.3,0,0,0,1.99190333333334,0,1.99378,0,0,0.00929438916666667,0,0,0,0,140.05725,139.738416666667,139.576166666667,139.7595,139.849083333333,141.124833333333,140.174833333333,139.993,140.11575,139.726166666667,136.416916666667,117.951916666667,124.030083333333,124.252083333333,124.48725,124.77425,124.636666666667,125.102833333333,124.832416666667,124.8555,120.321916666667,116.91075,114.708166666667,113.51425,0.299333333333333,137.873652777778,121.868847222222,115.050666666667,124.909916666667,74.7086916666667,101.4415,0,0,0.257433416666667,0.2580726,1.99190333333334,1.68744000000001,1.66916166666667,1.669816,102.33475,70.1724833333333,1,0.32274166666667,0.323964,1.99378,1.9278886,0.0658914000000002,0,183,21.5851419559824,2.6981427444978,23.0655311832839,0.159251297858589,0.129438854838548,0.238429981117089,0.0998279248981192,,,1.22752631933231,0,0.01702279332,-12.8890263545063,,
280,68.07885,67.5150166666667,49.7785916666667,,,,,,,,119.2085,123.341666666667,119.862666666667,119.661166666667,118.807083333333,,,,,0,0,0,0,0,0,2.009,1.27666666666667,1.3,0,0,0,2.00583583333333,0,2.009,0,0,0.00927318083333333,0,0,0,0,140.1185,139.779666666667,139.588083333333,139.804666666667,139.926916666667,141.23575,140.305833333333,140.126333333333,140.299583333333,139.973666666667,136.62825,118.03725,124.250916666667,124.403083333333,124.627833333333,124.934166666667,124.790666666667,125.345166666667,124.996333333333,125.057,120.221083333333,117.094416666667,114.956166666667,113.597083333333,0.297,137.985375,122.022826388889,115.152083333333,124.913666666667,74.668425,101.9915,0,0,0.253036166666666,0.2530124,2.00583583333333,1.68977583333332,1.68071166666666,1.68003,102.336833333333,70.1630666666667,1,0.32512416666667,0.32897,2.009,1.9330424,0.0759576,0,184,2688.80535188064,336.10066898508,356.491397669493,0.158272510988413,0.125939472374316,0.238745812139268,0.0995716307940714,,,152.909781354498,0,0.01689009894,110.946311388668,,
281,67.3541416666667,67.5344,49.463425,,,,,,,,119.234666666667,123.353333333333,119.87825,119.67625,118.823416666667,,,,,0,0,0,0,0,0,1.99378,1.26,1.3,0,0,0,2.00015416666667,0,1.99378,0,0,0.00934008166666667,0,0,0,0,140.262166666667,139.936083333333,139.702916666667,139.919916666667,140.081416666667,141.386583333333,140.490083333333,140.305333333333,140.504583333333,140.18875,136.85325,118.223833333333,124.375833333333,124.550083333333,124.764666666667,125.067916666667,124.936916666667,125.500916666667,125.127666666667,125.188416666667,120.094,117.22525,115.104083333333,113.720583333333,0.295916666666667,138.154576388889,122.138027777778,115.250416666667,124.899,74.5873083333333,101.53125,0,0,0.245450000000001,0.242892,2.00015416666667,1.6794275,1.66473,1.66471,102.898333333333,70.1517166666667,1,0.33542416666667,0.32907,1.99378,1.907602,0.0861780000000003,0,185,2011.66247157789,251.457808947236,271.891887763465,0.156260116542514,0.121824875362377,0.23853777923177,0.0992954264068767,,,114.401315243171,0,0.016828490835,168.026285243173,,
282,66.668875,67.5366666666667,49.4876083333334,,,,,,,,119.2515,123.32825,119.88075,119.680583333333,118.8515,,,,,0,0,0,0,0,0,2.003927,1.29333333333333,1.3,0,0,0,2.00014166666668,0,2.003927,0,0,0.00934795583333333,0,0,0,0,140.35525,140.020833333333,139.825416666667,140.06,140.203,141.533416666667,140.67675,140.48075,140.704583333333,140.371083333333,137.020166666667,118.288916666667,124.585833333333,124.690166666667,124.90825,125.242583333333,125.111416666667,125.665083333333,125.2745,125.338166666667,120.4445,117.383416666667,115.239583333333,113.809833333333,3058.0358333333,138.295013888889,122.307777777778,115.199583333333,124.897333333333,74.7554,101.403083333333,0,0,0.245474916666666,0.2479521,2.00014166666668,1.71606916666667,1.71261916666667,1.710669,103.21925,70.1399083333334,1,0.28752250000001,0.293258,2.003927,1.9586211,0.0453059,0,186,2964.19780910231,370.524726137789,390.998784940515,0.154350892254863,0.123733100058036,0.239439643026927,0.0999114261876686,,,168.571086249993,0,173.907500966548,139.46216156249,,
283,66.6828333333333,67.5038083333334,49.9065,,,,,,,,119.254,123.3205,119.8865,119.693666666667,118.842166666667,,,,,0,0,0,0,0,0,2.003928,1.26666666666667,1.3,0,0,0,1.99761166666666,0,2.003928,0,0,0.00934235333333333,0,0,0,0,140.303333333333,140.006083333333,139.777916666667,140.047166666667,140.17225,141.512416666667,140.616916666667,140.457166666667,140.655,140.279166666667,136.887916666667,118.229833333333,124.51875,124.6455,124.883,125.18075,125.054833333333,125.557833333333,125.237333333333,125.315166666667,123.545833333333,117.311833333333,115.0975,113.743333333333,5815.65583333333,138.245430555556,122.507638888889,115.275166666667,124.891666666667,74.6886416666667,100.453716666667,0,0,0.244196083333333,0.242892,1.99761166666666,1.70967166666666,1.68767833333332,1.690241,102.328916666667,70.1240083333333,1,0.30993333333334,0.313687,2.003928,1.933133,0.0707949999999999,0,187,3490.00216600894,436.250270751118,456.719490144122,0.155539161441041,0.121207947590931,0.239553342194919,0.104201076376224,,,198.473075694339,0,330.73064789895,-49.2389770830063,,
284,67.352075,67.4664916666667,50.3350916666667,,,,,,,,119.267,123.30375,119.89525,119.698833333333,118.86625,,,,,0,0,0,0,0,0,2.003926,1.26666666666667,1.3,0,0,0,2.0165975,0,2.003926,0,0,0.00938495083333333,0,0,0,0,140.128833333333,139.882,139.679083333333,139.895666666667,140.01225,141.3395,140.407666666667,140.262416666667,140.40875,140.00025,136.558583333333,118.0485,124.464083333333,124.596,124.833416666667,125.052916666667,124.925583333333,125.346,125.111,125.24075,124.534,117.089083333333,114.82475,113.570833333333,1212.96025000006,138.051958333333,122.465701388889,115.15525,125.00425,74.8626,99.0348666666667,0,0,0.240374666666667,0.2378317,2.0165975,1.69083249999999,1.67556166666667,1.669816,102.789333333333,70.0998333333333,1,0.34103583333333,0.33411,2.003926,1.9076477,0.0962782999999998,0,188,-732.31838361851,-91.5397979523137,-71.1157624584867,0.155632625255468,0.118682875515363,0.239408059924713,0.106844775963162,,,-41.6462440625031,0,68.9798607164584,-192.128557639655,,
285,68.14875,67.4576083333334,50.4125666666667,,,,,,,,119.276333333333,123.280666666667,119.889333333333,119.721666666667,118.85875,,,,,0,0,0,0,0,0,1.99378,1.3,1.3,0,0,0,1.98996833333333,0,1.99378,0,0,0.00930290333333334,0,0,0,0,139.986083333333,139.741583333333,139.547833333333,139.757916666667,139.83975,141.117333333333,140.186916666667,140.03125,140.135166666667,139.7135,136.265083333333,117.923166666667,124.48375,124.548916666667,124.80625,125.073833333333,124.9835,125.37425,125.110083333333,125.134666666667,124.191833333333,116.907916666667,114.62775,113.452166666667,0.298166666666668,137.853798611111,122.391243055555,115.160416666667,125.089,75.0100333333333,98.5052666666667,0,0,0.237210999999998,0.2378316,1.98996833333333,1.71372083333333,1.6915175,1.69535,101.999916666667,70.07725,1,0.29845083333333,0.29843,1.99378,1.9331816,0.0605984000000002,0,189,-1300.20164087236,-162.525205109045,-142.155937088855,0.153084158827911,0.119286781891683,0.238536449416932,0.1081781554359,,,-73.9412202090028,0,0.0169564461300001,-196.783502951184,,
